2016-09-02 16:37:18.295455,26.062,7
2016-09-02 16:37:37.143159,26.062,7
2016-09-02 16:37:55.974224,26.0,7
2016-09-02 16:38:14.813649,26.062,7
2016-09-02 16:38:33.664516,26.062,7
2016-09-02 16:38:52.512650,26.062,7
2016-09-02 16:39:11.363662,26.062,7
2016-09-02 16:39:30.213627,26.062,7
2016-09-02 16:39:49.062827,26.062,7
2016-09-02 16:40:09.916913,26.062,6
2016-09-02 16:40:28.764329,26.062,6
2016-09-02 16:40:47.614540,26.062,6
2016-09-02 16:41:06.464449,26.062,6
2016-09-02 16:41:25.314542,26.062,6
2016-09-02 16:41:44.164462,26.062,6
2016-09-02 16:42:03.013695,26.062,6
2016-09-02 16:42:21.863906,26.062,6
2016-09-02 16:42:40.714565,26.062,6
2016-09-02 16:42:59.564596,26.062,6
2016-09-02 16:43:18.414541,26.062,6
2016-09-02 16:43:37.264619,26.062,6
2016-09-02 16:43:56.114546,26.062,6
2016-09-02 16:44:14.964526,26.062,6
2016-09-02 16:44:33.813781,26.062,6
2016-09-02 16:44:52.664557,26.125,6
2016-09-02 16:45:11.513708,26.125,6
2016-09-02 16:45:30.364528,26.062,6
2016-09-02 16:45:49.213905,26.062,6
2016-09-02 16:46:08.064532,26.125,6
2016-09-02 16:46:26.914604,26.062,6
2016-09-02 16:46:45.764509,26.062,6
2016-09-02 16:47:04.603742,26.125,6
2016-09-02 16:47:23.452433,26.125,6
2016-09-02 16:47:44.307035,26.125,4
2016-09-02 16:48:03.154307,26.125,4
2016-09-02 16:48:22.004594,26.125,4
2016-09-02 16:48:40.854572,26.062,4
2016-09-02 16:48:59.704625,26.062,4
2016-09-02 16:49:18.554596,26.125,4
2016-09-02 16:49:37.403207,26.125,4
2016-09-02 16:49:56.254533,26.062,4
2016-09-02 16:50:15.104587,26.125,4
2016-09-02 16:50:33.954549,26.125,4
2016-09-02 16:50:52.803916,26.125,4
2016-09-02 16:51:11.653787,26.187,4
2016-09-02 16:51:30.503869,26.187,4
2016-09-02 16:51:49.354503,26.187,4
2016-09-02 16:52:08.203742,26.125,4
2016-09-02 16:52:27.054598,26.125,4
2016-09-02 16:52:45.904522,26.125,4
2016-09-02 16:53:04.754576,26.187,4
2016-09-02 16:53:23.603720,26.187,4
2016-09-02 16:53:42.453702,26.125,4
2016-09-02 16:54:01.303794,26.125,4
2016-09-02 16:54:20.153871,26.125,4
2016-09-02 16:54:39.003799,26.187,4
2016-09-02 16:54:57.854596,26.187,4
2016-09-02 16:55:16.703676,26.187,4
2016-09-02 16:55:35.554550,26.187,4
2016-09-02 16:55:54.404575,26.187,4
2016-09-02 16:56:13.254531,26.187,4
2016-09-02 16:56:32.104603,26.25,4
2016-09-02 16:56:50.954539,26.25,4
2016-09-02 16:57:09.804611,26.187,4
2016-09-02 16:57:28.654523,26.187,4
2016-09-02 16:57:47.504608,26.187,4
2016-09-02 16:58:06.333657,26.187,4
2016-09-02 16:58:25.184582,26.187,4
2016-09-02 16:58:44.034607,26.125,4
2016-09-02 16:59:02.884585,26.187,4
2016-09-02 16:59:21.734546,26.187,4
2016-09-02 16:59:40.583688,26.25,4
2016-09-02 16:59:59.423699,26.25,4
2016-09-02 17:00:18.253691,26.187,4
2016-09-02 17:00:37.104608,26.187,4
2016-09-02 17:00:55.954519,26.187,4
2016-09-02 17:01:14.804603,26.25,4
2016-09-02 17:01:33.654528,26.25,4
2016-09-02 17:01:52.504551,26.25,4
2016-09-02 17:02:11.353902,26.25,4
2016-09-02 17:02:30.204608,26.25,4
2016-09-02 17:02:49.054555,26.187,4
2016-09-02 17:03:07.904512,26.25,4
2016-09-02 17:03:26.743720,26.25,4
2016-09-02 17:03:45.593919,26.25,4
2016-09-02 17:04:04.443705,26.25,4
2016-09-02 17:04:23.294557,26.25,4
2016-09-02 17:04:42.143702,26.25,4
2016-09-02 17:05:00.994803,26.25,4
2016-09-02 17:05:19.843707,26.25,4
2016-09-02 17:05:38.693889,26.25,4
2016-09-02 17:05:57.533689,26.25,4
2016-09-02 17:06:16.384597,26.25,4
2016-09-02 17:06:35.233967,26.25,4
2016-09-02 17:06:54.083915,26.187,4
2016-09-02 17:07:12.933654,26.25,4
2016-09-02 17:07:31.763717,26.187,4
2016-09-02 17:07:50.593706,26.25,4
2016-09-02 17:08:09.443712,26.25,4
2016-09-02 17:08:28.294614,26.25,4
2016-09-02 17:08:47.143767,26.25,4
2016-09-02 17:09:05.993903,26.25,4
2016-09-02 17:09:24.843728,26.25,4
2016-09-02 17:09:43.673664,26.312,4
2016-09-02 17:10:02.523615,26.25,4
2016-09-02 17:10:21.373650,26.25,4
2016-09-02 17:10:40.223649,26.25,4
2016-09-02 17:10:59.074550,26.312,4
2016-09-02 17:11:17.924466,26.312,4
2016-09-02 17:11:36.774551,26.312,4
2016-09-02 17:11:55.623787,26.312,4
2016-09-02 17:12:14.463636,26.312,4
2016-09-02 17:12:33.313791,26.25,4
2016-09-02 17:12:52.154482,26.312,4
2016-09-02 17:13:10.993697,26.312,4
2016-09-02 17:13:29.843642,26.312,4
2016-09-02 17:13:48.694581,26.312,4
2016-09-02 17:14:07.523639,26.25,4
2016-09-02 17:14:26.374519,26.312,4
2016-09-02 17:14:45.222688,26.312,4
2016-09-02 17:15:04.073777,26.312,4
2016-09-02 17:15:22.923570,26.312,4
2016-09-02 17:15:41.753666,26.312,4
2016-09-02 17:16:00.603883,26.312,4
2016-09-02 17:16:19.453718,26.312,4
2016-09-02 17:16:38.303901,26.312,4
2016-09-02 17:16:57.153730,26.312,4
2016-09-02 17:17:16.003652,26.312,4
2016-09-02 17:17:34.853734,26.312,4
2016-09-02 17:17:53.704584,26.312,4
2016-09-02 17:18:12.554534,26.312,4
2016-09-02 17:18:31.404534,26.312,4
2016-09-02 17:18:50.253805,26.312,4
2016-09-02 17:19:09.103734,26.312,4
2016-09-02 17:19:27.953801,26.312,4
2016-09-02 17:19:46.804440,26.312,4
2016-09-02 17:20:05.653656,26.312,4
2016-09-02 17:20:24.503615,26.375,4
2016-09-02 17:20:43.343664,26.312,4
2016-09-02 17:21:02.192826,26.312,4
2016-09-02 17:21:21.033690,26.312,4
2016-09-02 17:21:39.883964,26.312,4
2016-09-02 17:21:58.733656,26.312,4
2016-09-02 17:22:17.583913,26.375,4
2016-09-02 17:22:36.432920,26.312,4
2016-09-02 17:22:55.283676,26.312,4
2016-09-02 17:23:14.133613,26.375,4
2016-09-02 17:23:32.983682,26.375,4
2016-09-02 17:23:51.833650,26.312,4
2016-09-02 17:24:10.684543,26.312,4
2016-09-02 17:24:29.534530,26.312,4
2016-09-02 17:24:48.383653,26.375,4
2016-09-02 17:25:07.223665,26.312,4
2016-09-02 17:25:26.063633,26.375,4
2016-09-02 17:25:44.914520,26.312,4
2016-09-02 17:26:03.763649,26.312,4
